,drug,HC03_VC182,HC03_VC183,HC03_VC184,HC03_VC185,HC03_VC186,HC03_VC187,HC03_VC188,HC03_VC189,HC03_VC190,HC03_VC191,HC03_VC192,HC03_VC193,HC03_VC194,HC03_VC195,HC03_VC196,HC03_VC197,HC03_VC198,HC03_VC199,HC03_VC200,HC03_VC201,HC03_VC202,HC03_VC203,HC03_VC204,HC03_VC205,HC03_VC206,HC03_VC207,HC03_VC208,HC03_VC209
335,mid,HC03_VC182_3,HC03_VC183_2,HC03_VC184_1,HC03_VC185_2,HC03_VC186_3,HC03_VC187_2,HC03_VC188_3,HC03_VC189_4,HC03_VC190_1,HC03_VC191_2,HC03_VC192_3,HC03_VC193_2,HC03_VC194_4,HC03_VC195_3,HC03_VC196_3,HC03_VC197_3,HC03_VC198_4,HC03_VC199_2,HC03_VC200_3,HC03_VC201_4,HC03_VC202_1,HC03_VC203_3,HC03_VC204_3,HC03_VC205_4,HC03_VC206_1,HC03_VC207_2,HC03_VC208_2,HC03_VC209_2
336,mid,HC03_VC182_2,HC03_VC183_2,HC03_VC184_2,HC03_VC185_2,HC03_VC186_2,HC03_VC187_2,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_1,HC03_VC192_1,HC03_VC193_1,HC03_VC194_2,HC03_VC195_2,HC03_VC196_3,HC03_VC197_2,HC03_VC198_2,HC03_VC199_2,HC03_VC200_3,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_3,HC03_VC205_2,HC03_VC206_1,HC03_VC207_2,HC03_VC208_1,HC03_VC209_2
337,mid,HC03_VC182_1,HC03_VC183_4,HC03_VC184_2,HC03_VC185_2,HC03_VC186_1,HC03_VC187_2,HC03_VC188_4,HC03_VC189_2,HC03_VC190_1,HC03_VC191_1,HC03_VC192_1,HC03_VC193_2,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_3,HC03_VC202_3,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
338,mid,HC03_VC182_4,HC03_VC183_2,HC03_VC184_3,HC03_VC185_1,HC03_VC186_2,HC03_VC187_3,HC03_VC188_1,HC03_VC189_3,HC03_VC190_2,HC03_VC191_2,HC03_VC192_1,HC03_VC193_4,HC03_VC194_1,HC03_VC195_3,HC03_VC196_3,HC03_VC197_1,HC03_VC198_4,HC03_VC199_2,HC03_VC200_4,HC03_VC201_1,HC03_VC202_1,HC03_VC203_3,HC03_VC204_3,HC03_VC205_4,HC03_VC206_1,HC03_VC207_3,HC03_VC208_4,HC03_VC209_2
339,mid,HC03_VC182_2,HC03_VC183_4,HC03_VC184_3,HC03_VC185_1,HC03_VC186_2,HC03_VC187_1,HC03_VC188_4,HC03_VC189_4,HC03_VC190_1,HC03_VC191_1,HC03_VC192_1,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_3,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_4,HC03_VC202_4,HC03_VC203_1,HC03_VC204_2,HC03_VC205_1,HC03_VC206_3,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
340,mid,HC03_VC182_1,HC03_VC183_4,HC03_VC184_2,HC03_VC185_1,HC03_VC186_2,HC03_VC187_2,HC03_VC188_1,HC03_VC189_2,HC03_VC190_1,HC03_VC191_1,HC03_VC192_2,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_2,HC03_VC197_1,HC03_VC198_1,HC03_VC199_2,HC03_VC200_2,HC03_VC201_1,HC03_VC202_1,HC03_VC203_1,HC03_VC204_3,HC03_VC205_2,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_2
341,mid,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_3,HC03_VC189_2,HC03_VC190_1,HC03_VC191_3,HC03_VC192_1,HC03_VC193_1,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_1,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_2,HC03_VC209_1
342,mid,HC03_VC182_1,HC03_VC183_4,HC03_VC184_2,HC03_VC185_1,HC03_VC186_2,HC03_VC187_1,HC03_VC188_3,HC03_VC189_3,HC03_VC190_1,HC03_VC191_1,HC03_VC192_1,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
343,mid,HC03_VC182_2,HC03_VC183_3,HC03_VC184_2,HC03_VC185_3,HC03_VC186_3,HC03_VC187_2,HC03_VC188_4,HC03_VC189_4,HC03_VC190_3,HC03_VC191_1,HC03_VC192_2,HC03_VC193_3,HC03_VC194_4,HC03_VC195_4,HC03_VC196_3,HC03_VC197_2,HC03_VC198_2,HC03_VC199_2,HC03_VC200_3,HC03_VC201_4,HC03_VC202_4,HC03_VC203_2,HC03_VC204_3,HC03_VC205_2,HC03_VC206_1,HC03_VC207_2,HC03_VC208_4,HC03_VC209_2
344,mid,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_3,HC03_VC189_2,HC03_VC190_1,HC03_VC191_3,HC03_VC192_1,HC03_VC193_2,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_1,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
345,mid,HC03_VC182_2,HC03_VC183_1,HC03_VC184_3,HC03_VC185_3,HC03_VC186_1,HC03_VC187_3,HC03_VC188_3,HC03_VC189_3,HC03_VC190_3,HC03_VC191_4,HC03_VC192_2,HC03_VC193_4,HC03_VC194_4,HC03_VC195_4,HC03_VC196_1,HC03_VC197_3,HC03_VC198_3,HC03_VC199_2,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_2,HC03_VC204_1,HC03_VC205_3,HC03_VC206_3,HC03_VC207_3,HC03_VC208_4,HC03_VC209_2
346,low,HC03_VC182_2,HC03_VC183_3,HC03_VC184_2,HC03_VC185_3,HC03_VC186_3,HC03_VC187_1,HC03_VC188_4,HC03_VC189_3,HC03_VC190_3,HC03_VC191_1,HC03_VC192_3,HC03_VC193_3,HC03_VC194_3,HC03_VC195_2,HC03_VC196_1,HC03_VC197_1,HC03_VC198_2,HC03_VC199_2,HC03_VC200_2,HC03_VC201_2,HC03_VC202_3,HC03_VC203_2,HC03_VC204_3,HC03_VC205_3,HC03_VC206_1,HC03_VC207_1,HC03_VC208_2,HC03_VC209_2
347,low,HC03_VC182_2,HC03_VC183_3,HC03_VC184_3,HC03_VC185_2,HC03_VC186_2,HC03_VC187_1,HC03_VC188_4,HC03_VC189_1,HC03_VC190_2,HC03_VC191_1,HC03_VC192_3,HC03_VC193_1,HC03_VC194_3,HC03_VC195_2,HC03_VC196_1,HC03_VC197_3,HC03_VC198_2,HC03_VC199_2,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_1,HC03_VC204_3,HC03_VC205_3,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_2
348,low,HC03_VC182_2,HC03_VC183_4,HC03_VC184_2,HC03_VC185_2,HC03_VC186_1,HC03_VC187_1,HC03_VC188_4,HC03_VC189_2,HC03_VC190_2,HC03_VC191_1,HC03_VC192_3,HC03_VC193_2,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_2,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_1,HC03_VC204_3,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_2,HC03_VC209_2
349,low,HC03_VC182_4,HC03_VC183_2,HC03_VC184_2,HC03_VC185_3,HC03_VC186_1,HC03_VC187_4,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_4,HC03_VC192_2,HC03_VC193_1,HC03_VC194_4,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_2,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_3,HC03_VC204_1,HC03_VC205_2,HC03_VC206_3,HC03_VC207_1,HC03_VC208_2,HC03_VC209_2
350,low,HC03_VC182_4,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_4,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_2,HC03_VC192_1,HC03_VC193_2,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_3,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
351,low,HC03_VC182_4,HC03_VC183_4,HC03_VC184_3,HC03_VC185_1,HC03_VC186_3,HC03_VC187_1,HC03_VC188_4,HC03_VC189_1,HC03_VC190_1,HC03_VC191_1,HC03_VC192_2,HC03_VC193_2,HC03_VC194_3,HC03_VC195_2,HC03_VC196_1,HC03_VC197_3,HC03_VC198_1,HC03_VC199_2,HC03_VC200_1,HC03_VC201_1,HC03_VC202_4,HC03_VC203_1,HC03_VC204_3,HC03_VC205_1,HC03_VC206_3,HC03_VC207_1,HC03_VC208_3,HC03_VC209_2
352,low,HC03_VC182_2,HC03_VC183_3,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_1,HC03_VC188_4,HC03_VC189_1,HC03_VC190_2,HC03_VC191_1,HC03_VC192_2,HC03_VC193_2,HC03_VC194_4,HC03_VC195_4,HC03_VC196_3,HC03_VC197_2,HC03_VC198_4,HC03_VC199_1,HC03_VC200_3,HC03_VC201_4,HC03_VC202_3,HC03_VC203_3,HC03_VC204_2,HC03_VC205_2,HC03_VC206_1,HC03_VC207_2,HC03_VC208_3,HC03_VC209_2
353,low,HC03_VC182_2,HC03_VC183_1,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_3,HC03_VC188_2,HC03_VC189_4,HC03_VC190_2,HC03_VC191_3,HC03_VC192_3,HC03_VC193_3,HC03_VC194_2,HC03_VC195_3,HC03_VC196_2,HC03_VC197_2,HC03_VC198_3,HC03_VC199_2,HC03_VC200_3,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_2,HC03_VC205_3,HC03_VC206_3,HC03_VC207_1,HC03_VC208_3,HC03_VC209_1
354,low,HC03_VC182_2,HC03_VC183_3,HC03_VC184_2,HC03_VC185_2,HC03_VC186_2,HC03_VC187_1,HC03_VC188_3,HC03_VC189_4,HC03_VC190_3,HC03_VC191_3,HC03_VC192_2,HC03_VC193_1,HC03_VC194_1,HC03_VC195_2,HC03_VC196_2,HC03_VC197_4,HC03_VC198_3,HC03_VC199_2,HC03_VC200_2,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_3,HC03_VC205_3,HC03_VC206_3,HC03_VC207_3,HC03_VC208_1,HC03_VC209_2
355,low,HC03_VC182_2,HC03_VC183_2,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_1,HC03_VC188_1,HC03_VC189_2,HC03_VC190_2,HC03_VC191_2,HC03_VC192_1,HC03_VC193_3,HC03_VC194_1,HC03_VC195_3,HC03_VC196_3,HC03_VC197_3,HC03_VC198_3,HC03_VC199_2,HC03_VC200_3,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_2,HC03_VC205_2,HC03_VC206_2,HC03_VC207_3,HC03_VC208_2,HC03_VC209_2
356,low,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_2,HC03_VC189_2,HC03_VC190_1,HC03_VC191_3,HC03_VC192_1,HC03_VC193_1,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_1,HC03_VC203_2,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_2,HC03_VC209_1
357,low,HC03_VC182_4,HC03_VC183_2,HC03_VC184_3,HC03_VC185_3,HC03_VC186_3,HC03_VC187_3,HC03_VC188_2,HC03_VC189_1,HC03_VC190_3,HC03_VC191_3,HC03_VC192_2,HC03_VC193_4,HC03_VC194_1,HC03_VC195_3,HC03_VC196_2,HC03_VC197_2,HC03_VC198_3,HC03_VC199_2,HC03_VC200_3,HC03_VC201_1,HC03_VC202_4,HC03_VC203_2,HC03_VC204_3,HC03_VC205_1,HC03_VC206_4,HC03_VC207_3,HC03_VC208_3,HC03_VC209_1
358,low,HC03_VC182_1,HC03_VC183_2,HC03_VC184_1,HC03_VC185_3,HC03_VC186_1,HC03_VC187_4,HC03_VC188_3,HC03_VC189_3,HC03_VC190_1,HC03_VC191_4,HC03_VC192_3,HC03_VC193_3,HC03_VC194_4,HC03_VC195_2,HC03_VC196_2,HC03_VC197_1,HC03_VC198_2,HC03_VC199_1,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_3,HC03_VC204_1,HC03_VC205_2,HC03_VC206_2,HC03_VC207_2,HC03_VC208_4,HC03_VC209_1
359,low,HC03_VC182_2,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_1,HC03_VC188_1,HC03_VC189_1,HC03_VC190_2,HC03_VC191_1,HC03_VC192_1,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_4,HC03_VC202_3,HC03_VC203_1,HC03_VC204_2,HC03_VC205_2,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
360,low,HC03_VC182_2,HC03_VC183_1,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_4,HC03_VC188_2,HC03_VC189_4,HC03_VC190_2,HC03_VC191_4,HC03_VC192_3,HC03_VC193_3,HC03_VC194_4,HC03_VC195_4,HC03_VC196_3,HC03_VC197_3,HC03_VC198_3,HC03_VC199_1,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_2,HC03_VC204_2,HC03_VC205_3,HC03_VC206_3,HC03_VC207_2,HC03_VC208_4,HC03_VC209_2
361,low,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_2,HC03_VC189_1,HC03_VC190_1,HC03_VC191_3,HC03_VC192_1,HC03_VC193_1,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_1,HC03_VC203_2,HC03_VC204_1,HC03_VC205_1,HC03_VC206_2,HC03_VC207_1,HC03_VC208_2,HC03_VC209_1
362,low,HC03_VC182_1,HC03_VC183_3,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_3,HC03_VC192_1,HC03_VC193_2,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_2,HC03_VC204_1,HC03_VC205_1,HC03_VC206_2,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
363,low,HC03_VC182_2,HC03_VC183_2,HC03_VC184_1,HC03_VC185_2,HC03_VC186_2,HC03_VC187_1,HC03_VC188_1,HC03_VC189_2,HC03_VC190_3,HC03_VC191_2,HC03_VC192_1,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_3,HC03_VC198_2,HC03_VC199_2,HC03_VC200_2,HC03_VC201_1,HC03_VC202_2,HC03_VC203_1,HC03_VC204_2,HC03_VC205_3,HC03_VC206_3,HC03_VC207_2,HC03_VC208_2,HC03_VC209_2
364,low,HC03_VC182_4,HC03_VC183_4,HC03_VC184_3,HC03_VC185_2,HC03_VC186_3,HC03_VC187_1,HC03_VC188_1,HC03_VC189_1,HC03_VC190_3,HC03_VC191_1,HC03_VC192_1,HC03_VC193_2,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_3,HC03_VC203_1,HC03_VC204_3,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_2
365,low,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_4,HC03_VC188_4,HC03_VC189_3,HC03_VC190_2,HC03_VC191_2,HC03_VC192_1,HC03_VC193_1,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_4,HC03_VC202_4,HC03_VC203_1,HC03_VC204_1,HC03_VC205_2,HC03_VC206_2,HC03_VC207_1,HC03_VC208_2,HC03_VC209_1
366,low,HC03_VC182_4,HC03_VC183_4,HC03_VC184_3,HC03_VC185_3,HC03_VC186_1,HC03_VC187_2,HC03_VC188_1,HC03_VC189_1,HC03_VC190_3,HC03_VC191_2,HC03_VC192_2,HC03_VC193_4,HC03_VC194_2,HC03_VC195_2,HC03_VC196_1,HC03_VC197_2,HC03_VC198_2,HC03_VC199_2,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_3,HC03_VC204_2,HC03_VC205_3,HC03_VC206_2,HC03_VC207_2,HC03_VC208_4,HC03_VC209_1
367,low,HC03_VC182_4,HC03_VC183_2,HC03_VC184_3,HC03_VC185_3,HC03_VC186_1,HC03_VC187_1,HC03_VC188_3,HC03_VC189_1,HC03_VC190_2,HC03_VC191_4,HC03_VC192_3,HC03_VC193_4,HC03_VC194_3,HC03_VC195_4,HC03_VC196_3,HC03_VC197_1,HC03_VC198_3,HC03_VC199_2,HC03_VC200_4,HC03_VC201_3,HC03_VC202_3,HC03_VC203_3,HC03_VC204_3,HC03_VC205_1,HC03_VC206_3,HC03_VC207_3,HC03_VC208_4,HC03_VC209_1
368,low,HC03_VC182_4,HC03_VC183_3,HC03_VC184_1,HC03_VC185_2,HC03_VC186_1,HC03_VC187_3,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_2,HC03_VC192_1,HC03_VC193_3,HC03_VC194_2,HC03_VC195_2,HC03_VC196_3,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_2,HC03_VC202_1,HC03_VC203_2,HC03_VC204_3,HC03_VC205_1,HC03_VC206_3,HC03_VC207_1,HC03_VC208_3,HC03_VC209_2
369,low,HC03_VC182_1,HC03_VC183_2,HC03_VC184_2,HC03_VC185_1,HC03_VC186_2,HC03_VC187_1,HC03_VC188_2,HC03_VC189_1,HC03_VC190_2,HC03_VC191_2,HC03_VC192_2,HC03_VC193_2,HC03_VC194_3,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_2,HC03_VC200_1,HC03_VC201_3,HC03_VC202_1,HC03_VC203_1,HC03_VC204_3,HC03_VC205_1,HC03_VC206_2,HC03_VC207_1,HC03_VC208_1,HC03_VC209_2
370,low,HC03_VC182_1,HC03_VC183_3,HC03_VC184_1,HC03_VC185_1,HC03_VC186_3,HC03_VC187_2,HC03_VC188_3,HC03_VC189_2,HC03_VC190_2,HC03_VC191_2,HC03_VC192_2,HC03_VC193_1,HC03_VC194_1,HC03_VC195_2,HC03_VC196_2,HC03_VC197_3,HC03_VC198_3,HC03_VC199_2,HC03_VC200_2,HC03_VC201_3,HC03_VC202_3,HC03_VC203_2,HC03_VC204_2,HC03_VC205_2,HC03_VC206_2,HC03_VC207_2,HC03_VC208_2,HC03_VC209_2
371,low,HC03_VC182_2,HC03_VC183_2,HC03_VC184_1,HC03_VC185_3,HC03_VC186_2,HC03_VC187_3,HC03_VC188_2,HC03_VC189_2,HC03_VC190_2,HC03_VC191_3,HC03_VC192_2,HC03_VC193_3,HC03_VC194_2,HC03_VC195_3,HC03_VC196_1,HC03_VC197_2,HC03_VC198_2,HC03_VC199_2,HC03_VC200_2,HC03_VC201_1,HC03_VC202_1,HC03_VC203_1,HC03_VC204_2,HC03_VC205_1,HC03_VC206_3,HC03_VC207_2,HC03_VC208_4,HC03_VC209_2
372,low,HC03_VC182_2,HC03_VC183_4,HC03_VC184_1,HC03_VC185_2,HC03_VC186_1,HC03_VC187_2,HC03_VC188_3,HC03_VC189_1,HC03_VC190_1,HC03_VC191_1,HC03_VC192_2,HC03_VC193_1,HC03_VC194_3,HC03_VC195_2,HC03_VC196_3,HC03_VC197_2,HC03_VC198_1,HC03_VC199_1,HC03_VC200_3,HC03_VC201_4,HC03_VC202_2,HC03_VC203_2,HC03_VC204_1,HC03_VC205_3,HC03_VC206_1,HC03_VC207_2,HC03_VC208_3,HC03_VC209_1
373,low,HC03_VC182_4,HC03_VC183_3,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_4,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_3,HC03_VC192_3,HC03_VC193_1,HC03_VC194_3,HC03_VC195_3,HC03_VC196_3,HC03_VC197_3,HC03_VC198_4,HC03_VC199_1,HC03_VC200_4,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_1,HC03_VC205_3,HC03_VC206_2,HC03_VC207_3,HC03_VC208_2,HC03_VC209_2
374,low,HC03_VC182_3,HC03_VC183_1,HC03_VC184_3,HC03_VC185_3,HC03_VC186_3,HC03_VC187_4,HC03_VC188_4,HC03_VC189_4,HC03_VC190_2,HC03_VC191_4,HC03_VC192_3,HC03_VC193_4,HC03_VC194_4,HC03_VC195_4,HC03_VC196_3,HC03_VC197_4,HC03_VC198_3,HC03_VC199_1,HC03_VC200_3,HC03_VC201_4,HC03_VC202_4,HC03_VC203_3,HC03_VC204_3,HC03_VC205_3,HC03_VC206_4,HC03_VC207_3,HC03_VC208_4,HC03_VC209_2
375,low,HC03_VC182_4,HC03_VC183_1,HC03_VC184_3,HC03_VC185_2,HC03_VC186_2,HC03_VC187_3,HC03_VC188_2,HC03_VC189_1,HC03_VC190_3,HC03_VC191_4,HC03_VC192_1,HC03_VC193_1,HC03_VC194_4,HC03_VC195_2,HC03_VC196_3,HC03_VC197_3,HC03_VC198_4,HC03_VC199_1,HC03_VC200_4,HC03_VC201_2,HC03_VC202_2,HC03_VC203_2,HC03_VC204_1,HC03_VC205_3,HC03_VC206_1,HC03_VC207_1,HC03_VC208_4,HC03_VC209_2
376,low,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_2,HC03_VC188_3,HC03_VC189_2,HC03_VC190_1,HC03_VC191_2,HC03_VC192_1,HC03_VC193_1,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_2,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_3,HC03_VC202_2,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_2
377,low,HC03_VC182_2,HC03_VC183_2,HC03_VC184_3,HC03_VC185_3,HC03_VC186_2,HC03_VC187_4,HC03_VC188_1,HC03_VC189_3,HC03_VC190_1,HC03_VC191_4,HC03_VC192_2,HC03_VC193_1,HC03_VC194_4,HC03_VC195_2,HC03_VC196_2,HC03_VC197_3,HC03_VC198_2,HC03_VC199_1,HC03_VC200_3,HC03_VC201_4,HC03_VC202_4,HC03_VC203_1,HC03_VC204_1,HC03_VC205_3,HC03_VC206_4,HC03_VC207_2,HC03_VC208_2,HC03_VC209_1
378,low,HC03_VC182_2,HC03_VC183_4,HC03_VC184_2,HC03_VC185_1,HC03_VC186_1,HC03_VC187_1,HC03_VC188_3,HC03_VC189_1,HC03_VC190_1,HC03_VC191_2,HC03_VC192_1,HC03_VC193_1,HC03_VC194_1,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_1,HC03_VC199_1,HC03_VC200_1,HC03_VC201_4,HC03_VC202_2,HC03_VC203_1,HC03_VC204_1,HC03_VC205_1,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
379,low,HC03_VC182_1,HC03_VC183_3,HC03_VC184_2,HC03_VC185_3,HC03_VC186_2,HC03_VC187_2,HC03_VC188_1,HC03_VC189_2,HC03_VC190_1,HC03_VC191_1,HC03_VC192_2,HC03_VC193_2,HC03_VC194_1,HC03_VC195_2,HC03_VC196_2,HC03_VC197_1,HC03_VC198_2,HC03_VC199_1,HC03_VC200_2,HC03_VC201_3,HC03_VC202_1,HC03_VC203_2,HC03_VC204_1,HC03_VC205_2,HC03_VC206_3,HC03_VC207_1,HC03_VC208_2,HC03_VC209_2
380,low,HC03_VC182_1,HC03_VC183_4,HC03_VC184_1,HC03_VC185_1,HC03_VC186_1,HC03_VC187_3,HC03_VC188_3,HC03_VC189_2,HC03_VC190_1,HC03_VC191_2,HC03_VC192_1,HC03_VC193_1,HC03_VC194_2,HC03_VC195_1,HC03_VC196_1,HC03_VC197_1,HC03_VC198_2,HC03_VC199_1,HC03_VC200_1,HC03_VC201_3,HC03_VC202_2,HC03_VC203_1,HC03_VC204_1,HC03_VC205_2,HC03_VC206_1,HC03_VC207_1,HC03_VC208_1,HC03_VC209_1
381,low,HC03_VC182_2,HC03_VC183_2,HC03_VC184_2,HC03_VC185_2,HC03_VC186_2,HC03_VC187_2,HC03_VC188_3,HC03_VC189_2,HC03_VC190_4,HC03_VC191_3,HC03_VC192_3,HC03_VC193_3,HC03_VC194_3,HC03_VC195_3,HC03_VC196_3,HC03_VC197_3,HC03_VC198_3,HC03_VC199_2,HC03_VC200_3,HC03_VC201_3,HC03_VC202_2,HC03_VC203_2,HC03_VC204_2,HC03_VC205_4,HC03_VC206_2,HC03_VC207_3,HC03_VC208_2,HC03_VC209_2
382,low,HC03_VC182_4,HC03_VC183_2,HC03_VC184_1,HC03_VC185_1,HC03_VC186_3,HC03_VC187_2,HC03_VC188_1,HC03_VC189_1,HC03_VC190_1,HC03_VC191_2,HC03_VC192_2,HC03_VC193_1,HC03_VC194_1,HC03_VC195_2,HC03_VC196_1,HC03_VC197_3,HC03_VC198_2,HC03_VC199_1,HC03_VC200_1,HC03_VC201_1,HC03_VC202_1,HC03_VC203_2,HC03_VC204_2,HC03_VC205_2,HC03_VC206_3,HC03_VC207_2,HC03_VC208_3,HC03_VC209_2
